Filtering the log data using "process == "GestioneViaggi""
Timestamp                       (process)[PID]    
2025-12-23 19:06:04.382681+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:UIFocus] Failed to update focus with context <UIFocusUpdateContext: 0xb471335c0; previouslyFocusedItem: (nil); nextFocusedItem: (nil); focusHeading: None>. No additional info available.
2025-12-23 19:06:04.382820+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124510 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.382860+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: frameID=0
2025-12-23 19:06:04.383188+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: Request to run JavaScript succeeded
2025-12-23 19:06:04.383615+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124510 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.383984+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d1245a0 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.384020+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: frameID=0
2025-12-23 19:06:04.384117+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: Request to run JavaScript succeeded
2025-12-23 19:06:04.384316+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d1245a0 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.385359+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124600 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.385390+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: frameID=0
2025-12-23 19:06:04.385516+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: Request to run JavaScript succeeded
2025-12-23 19:06:04.385711+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124600 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.413291+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124660 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.413351+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: frameID=0
2025-12-23 19:06:04.413372+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d1246c0 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.413593+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: Request to run JavaScript succeeded
2025-12-23 19:06:04.413605+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: frameID=0
2025-12-23 19:06:04.413610+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 2
2025-12-23 19:06:04.413633+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 2 and description: <private>, _expireHandler: <__NSGlobalBlock__: 0x1f47e6690>
2025-12-23 19:06:04.413653+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <private> (used by background task with identifier 2: <private>)
2025-12-23 19:06:04.413665+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will invalidate assertion: <BKSProcessAssertion: 0xb470a0460> for task identifier: 2
2025-12-23 19:06:04.413718+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: Request to run JavaScript succeeded
2025-12-23 19:06:04.414164+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124720 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.414224+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: frameID=0
2025-12-23 19:06:04.414348+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124660 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.414545+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d1246c0 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.415440+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=91] ResourceLoader::willSendRequestInternal: calling completion handler
2025-12-23 19:06:04.415449+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=91 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2025-12-23 19:06:04.415454+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] 0x11106c100 - [resourceLoader=0x11400c000, frameLoader=0x1111e81a0, frame=0x1110d4220, webPageID=9, frameID=9, resourceID=9] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2025-12-23 19:06:04.415459+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=91] WebURLSchemeTaskProxy::startLoading
2025-12-23 19:06:04.415517+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=92] ResourceLoader::willSendRequestInternal: calling completion handler
2025-12-23 19:06:04.415522+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=92 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2025-12-23 19:06:04.415526+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] 0x11106c100 - [resourceLoader=0x11400c800, frameLoader=0x1111e81a0, frame=0x1110d4220, webPageID=9, frameID=9, resourceID=9] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2025-12-23 19:06:04.415530+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=92] WebURLSchemeTaskProxy::startLoading
2025-12-23 19:06:04.416631+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: Request to run JavaScript succeeded
2025-12-23 19:06:04.423883+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=91] WebURLSchemeTaskProxy::didComplete
2025-12-23 19:06:04.423902+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=91 SubResourceLoader::didFinishLoading
2025-12-23 19:06:04.424029+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=108] ResourceLoader::willSendRequestInternal: calling completion handler
2025-12-23 19:06:04.424040+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=108 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2025-12-23 19:06:04.424045+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [webPageID=9, frameID=9, resourceID=9] WebLoaderStrategy::scheduleLoad: URL will be scheduled with the NetworkProcess
2025-12-23 19:06:04.424049+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [webPageID=9, frameID=9, resourceID=9] WebLoaderStrategy::scheduleLoad: Resource is being scheduled with the NetworkProcess (priority=2, existingNetworkResourceLoadIdentifierToResume=0)
2025-12-23 19:06:04.424053+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [webPageID=9, frameID=4294967297, resourceID=108] WebResourceLoader::WebResourceLoader
2025-12-23 19:06:04.424615+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [webPageID=9, frameID=4294967297, resourceID=108] WebResourceLoader::didReceiveResponse: (httpStatusCode=200)
2025-12-23 19:06:04.424668+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405]: [webPageID=9, frameID=4294967297, resourceID=108] WebResourceLoader::didReceiveResource
2025-12-23 19:06:04.424676+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=108 SubResourceLoader::didFinishLoading
2025-12-23 19:06:04.427397+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124720 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.428451+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Network] WebContent[25405] [schemeHandler=4, webPageID=9, frameID=4294967297, taskID=92] WebURLSchemeTaskProxy::didComplete
2025-12-23 19:06:04.428466+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[25405]: [pageID=9, frameID=4294967297, resourceID=92 SubResourceLoader::didFinishLoading
2025-12-23 19:06:04.439990+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124780 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.440080+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: frameID=0
2025-12-23 19:06:04.440259+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: Request to run JavaScript succeeded
2025-12-23 19:06:04.440800+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124780 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.440941+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d1247e0 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.440971+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: frameID=0
2025-12-23 19:06:04.441008+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124840 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.441095+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d1248a0 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.441138+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: Request to run JavaScript succeeded
2025-12-23 19:06:04.441148+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: frameID=0
2025-12-23 19:06:04.441160+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124900 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.441249+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124960 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.441265+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: Request to run JavaScript succeeded
2025-12-23 19:06:04.441277+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: frameID=0
2025-12-23 19:06:04.441319+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d1249c0 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.441379+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124a20 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.441442+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124a80 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::Activity: Starting foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.441474+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: Request to run JavaScript succeeded
2025-12-23 19:06:04.441536+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: frameID=0
2025-12-23 19:06:04.441633+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d1247e0 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.441706+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d124840 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.441786+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x12d1248a0 - [PID=25405, throttler=0x12d104200] ProcessThrottler::Activity::invalidate: Ending foreground activity / 'WebPageProxy::runJavaScriptInFrameInScriptWorld'
2025-12-23 19:06:04.442619+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: Request to run JavaScript succeeded
2025-12-23 19:06:04.442620+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:TextInput] Started deferring input view updates (01)
2025-12-23 19:06:04.442632+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: frameID=0
2025-12-23 19:06:04.443031+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: Request to run JavaScript succeeded
2025-12-23 19:06:04.443040+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: frameID=0
2025-12-23 19:06:04.443135+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: Request to run JavaScript succeeded
2025-12-23 19:06:04.443141+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: frameID=0
2025-12-23 19:06:04.443178+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: Request to run JavaScript succeeded
2025-12-23 19:06:04.443183+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: frameID=0
2025-12-23 19:06:04.443218+0200  localhost GestioneViaggi[25402]: (WebKit) [com.apple.WebKit:Process] WebContent[25405] 0x9d5554008 - [webPageID=9] WebPage::runJavaScriptInFrameInScriptWorld: Request to run JavaScript succeeded
2025-12-23 19:06:04.443780+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] Reloading input views for key-window scene responder: <WKContentView: 0xb43f6e800; frame = (0 0; 1825 1166); > force:N
2025-12-23 19:06:04.444740+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _reloadInputViewsForKeyWindowSceneResponder: 1 force: 0, fromBecomeFirstResponder: 1 (automaticKeyboard: 1, reloadIdentifier: 0E3A3B2E-5D24-4F60-A4A5-EE1260AA1E6A)
2025-12-23 19:06:04.444788+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder: <WKContentView: 0xb43f6e800; frame = (0 0; 1825 1166); >, automaticKeyboard: 1, force: 0
2025-12-23 19:06:04.444804+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, responderRequiresKeyboard 1 (automaticKeyboardEnabled: 1, activeInstance: <(null): 0x0>, self.isOnScreen: 0, requiresKBWhenFirstResponder: 1)
2025-12-23 19:06:04.444810+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, useKeyboard 0 (allowsSystemInputView: 0, !inputView <(null): 0x0>, responderRequiresKeyboard 1)
2025-12-23 19:06:04.444815+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, configuring _responderWithoutAutomaticAppearanceEnabled: <(null): 0x0> (_automaticAppearEnabled: 1)
2025-12-23 19:06:04.444821+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, needsIVPlaceholder: 0, needsIAVPlaceholder: 0, needsInputSetWithPlaceholder: 0
2025-12-23 19:06:04.444840+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder returning: <<UIInputViewSet: 0xb4205b600>; (empty)>
2025-12-23 19:06:04.445115+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardUI] -[UIKeyboard _initWithFrame:lazily:] Setting keyboard minimized = YES
2025-12-23 19:06:04.445133+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:InputSessionChange] -_teardownExistingDelegate:(nil) forSetDelegate:<WKContentView: 0xb43f6e800> force:NO delayEndInputSession:YES
2025-12-23 19:06:04.445190+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] [Interface Orientation] was:Interface Unknown now:UIInterfaceOrientationPortrait reason:Using key window scene
2025-12-23 19:06:04.445431+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:SmartReply] Handling responseContextDidChange - existing: <private>, new: <private>
2025-12-23 19:06:04.447169+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardUI] Creating a new RTI client
2025-12-23 19:06:04.447179+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.textinput.catalyst:UIKit] Creating a new AppKit RTI Client
2025-12-23 19:06:04.447186+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.textinput.catalyst:UIKit] Using XPC endpoint: 48359841632
2025-12-23 19:06:04.447289+0200  localhost GestioneViaggi[25402]: (libxpc.dylib) [com.apple.xpc:connection] [0xb42582940] activating connection: mach=false listener=false peer=false name=(anonymous)
2025-12-23 19:06:04.447327+0200  localhost GestioneViaggi[25402]: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient beginAllowingRemoteTextInput:]  Begin allowing remote text input: <private>
2025-12-23 19:06:04.447341+0200  localhost GestioneViaggi[25402]: (RemoteTextInput) [com.apple.RemoteTextInput:InputSessionChange] -[RTIInputSystemClient _modifyTextEditingAllowedForReason:notify:animated:modifyAllowancesBlock:completion:]  Text editing allowed did change (editingAllowedAfter = YES)
2025-12-23 19:06:04.447598+0200  localhost GestioneViaggi[25402]: (SafariPlatformSupport) [com.apple.SafariPlatformSupport:SafariPlatformSupport] Refusing to display OTP completion list relative to null rect. positioningView:<private>
2025-12-23 19:06:04.448292+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Default] Adding observer for DDS asset update notification for asset type: (com.apple.MobileAsset.LinguisticData)
2025-12-23 19:06:04.448312+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Default] Adding observer for DDS asset update notification for asset type: (com.apple.MobileAsset.LinguisticDataAuto)
2025-12-23 19:06:04.448724+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Default] Auto asset specifier: <private> is not supported
2025-12-23 19:06:04.448732+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Default] Auto asset specifier: <private> is not supported
2025-12-23 19:06:04.448793+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:AutoAsset] Auto asset is not supported for query: <query: com.apple.MobileAsset.LinguisticDataAuto, locO: 1, iO: 1, latO: 1, cO: 0, <filter: {
    AssetLocale = "{(\n    \"it_IT\",\n    it\n)}";
}>>
2025-12-23 19:06:04.448837+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] Updated cache for query: <query: com.apple.MobileAsset.LinguisticDataAuto, locO: 1, iO: 1, latO: 1, cO: 0, <filter: {
    AssetLocale = "{(\n    \"it_IT\",\n    it\n)}";
}>> assets: (
) was cached: 0, cachedOnly: 0
2025-12-23 19:06:04.448842+0200  localhost GestioneViaggi[25402]: (PrototypeTools) [PrototypeTools:domain] Not observing PTDefaults on customer install.
2025-12-23 19:06:04.448850+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Query] assetsForQuery: <query: com.apple.MobileAsset.LinguisticDataAuto, locO: 1, iO: 1, latO: 1, cO: 0, <filter: {
    AssetLocale = "{(\n    \"it_IT\",\n    it\n)}";
}>> final result: (
) was cached: 0, cachedOnly: 0
2025-12-23 19:06:04.448919+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Default] Supported compatibility version = 17 in file: Info.plist
2025-12-23 19:06:04.448925+0200  localhost GestioneViaggi[25402]: (DataDeliveryServices) [com.apple.DataDeliveryServices:Default] Supported compatibility version for LinguisticData assets = 17
2025-12-23 19:06:04.449266+0200  localhost GestioneViaggi[25402]: (libxpc.dylib) [com.apple.xpc:connection] [0xb43b1e1c0] activating connection: mach=true listener=false peer=false name=com.apple.mobileassetd.v2
2025-12-23 19:06:04.449359+0200  localhost GestioneViaggi[25402]: (MobileAsset) [com.apple.MobileAsset:V2] Creating client/daemon connection: A2EEA8A8-CE38-48D4-8EBA-EC8AE1765B94
2025-12-23 19:06:04.451358+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] Reloading input views for key-window scene responder: <WKContentView: 0xb43f6e800; frame = (0 0; 1825 1166); > force:N
2025-12-23 19:06:04.451404+0200  localhost GestioneViaggi[25402]: (UIKitCore) [com.apple.UIKit:InputSessionChange] -_teardownExistingDelegate:<WKContentView: 0xb43f6e800> forSetDelegate:(nil) force:NO delayEndInputSession:NO
